"","model","dataset","priorHyperParameter","execFolder","sgrna","gene","logRatioLeftBound","logRatioRightBound","logRatio"
"172","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",172,"BRCA2",-3.3240221353987,-0.855932061782528,-2.03488942188503
"173","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",173,"BRCA2",-2.45473006909523,1.06620765776952,-0.565167512552293
"174","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",174,"BRCA2",-4.04222388304148,-1.99108718536147,-2.93008230053661
"175","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",175,"PARP1",-3.172542434772,0.459715035089734,-1.27438821527818
"176","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",176,"PARP1",-1.49830030413835,2.00435999572575,0.460463492552873
"177","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",177,"PARP1",-2.22094537388061,1.30967395413543,-0.219790314915359
"178","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",178,"PARP2",-2.40888804661826,1.16119925196165,-0.580507695982942
"179","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",179,"PARP2",-3.03630728814652,-0.608356905507677,-1.74668030725803
"180","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",180,"PARP2",-3.58898051812521,-1.16828148260974,-2.28799300264223
"181","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",181,"CDK12",-2.54675474721671,1.02346842907926,-0.517723073275098
"182","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",182,"CDK12",-1.7514571408481,1.53356588689427,0.225496679086319
"183","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",183,"CDK12",-1.29431764642231,2.74609570911683,0.788667319938715
"184","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",184,"CHEK1",-1.26361262522414,2.14473271455054,0.708582198173573
"185","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",185,"CHEK1",-1.99845379047392,1.23900218589523,-0.133700310564485
"186","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",186,"CHEK1",-1.29433140054134,1.6542268313961,0.545655219395037
"187","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",187,"ATG4B",-3.51029948623224,-0.735902291826909,-2.10768635361296
"188","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",188,"ATG4B",-3.70813169442898,-0.773153803336874,-2.24733923102451
"189","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",189,"ATG4B",-2.34141138335924,0.917578373040242,-0.637989858580336
"190","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",190,"CA9",-2.40175026077136,1.70986549530368,-0.240140921787265
"191","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",191,"CA9",-1.99539201740819,0.988316273665667,-0.322935590902289
"192","humi.models.LocalLambdaMixBNB$Builder","X0804_3181.csv",0.1,"exec_107",192,"CA9",-3.5996141135744,-0.724163661185714,-2.09419009350191
"193","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",1,"ctl_t_1",0.339081395614203,0.425208494284915,0.384275810257683
"194","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",2,"ctl_t_2",0.0513182403587565,0.178845333515866,0.126602564973001
"195","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",3,"ctl_t_3",-0.246161533257641,-0.0907633460903324,-0.165998197223888
"196","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",4,"ctl_t_4",-0.910331107716314,-0.764575694875208,-0.842806471451515
"197","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",5,"ctl_t_5",-0.520052685633603,-0.332164917932285,-0.421569723851619
"198","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",6,"ctl_t_6",0.0249987736718209,0.165271782820917,0.101272366660004
"199","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",7,"ctl_t_7",-0.198062891272656,-0.0580346696963192,-0.130532357253916
"200","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",8,"ctl_t_8",-0.249635832506677,-0.075802779757199,-0.160595873471054
"201","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",9,"ctl_t_9",-0.15503752215435,0.498126822225072,0.154296462497842
"202","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",10,"ctl_t_10",-0.00140739555387325,0.106515068332148,0.044223594963291
"203","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",11,"ctl_t_11",-0.638891696113966,-0.5067323336518,-0.570051115554116
"204","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",12,"ctl_t_12",0.197657024128934,0.358852500408902,0.284543910746268
"205","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",13,"ctl_t_13",0.110534942840653,0.188638875095409,0.153292145683856
"206","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",14,"ctl_t_14",-0.0492696130466557,0.0529202557648182,-0.00694556269068929
"207","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",15,"ctl_t_15",0.245167727899647,0.387524395248309,0.310091214473954
"208","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",16,"ctl_t_16",-0.604872925840878,-0.509817494015097,-0.560246297539113
"209","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",17,"ctl_t_17",0.0698815532821501,0.16832344689516,0.125512232826036
"210","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",18,"ctl_t_18",0.1709697499256,0.287692584370752,0.240461580552844
"211","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",19,"ctl_t_19",0.536820419115331,0.681829837510266,0.61536703266501
"212","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",20,"ctl_t_20",-0.00953632207843818,0.117362217671228,0.051035040800414
"213","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",21,"ctl_t_21",0.200440616492334,0.31019149677651,0.265771976874495
"214","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",22,"ctl_t_22",-0.988534178599392,-0.839265973241586,-0.922217662640823
"215","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",23,"ctl_t_23",-0.373667719623898,-0.218034741519586,-0.305231624570067
"216","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",24,"ctl_t_24",-0.522601153300672,-0.351019536070279,-0.438537018682955
"217","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",25,"PIK3CA",-0.576326440029571,-0.333258727143128,-0.462179834852028
"218","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",26,"PIK3CA",-0.474544873230481,-0.316478388608134,-0.404979169732181
"219","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",27,"PIK3CA",-0.0918956403679017,0.0291538921529006,-0.0356799161270716
"220","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",28,"PIK3CB",-0.110755915930838,0.0154744788031399,-0.0559621449597703
"221","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",29,"PIK3CB",-0.954673600242224,-0.805773930615794,-0.880113894686057
"222","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",30,"PIK3CB",-0.484847204319307,-0.320695959419033,-0.413533761460991
"223","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",31,"mTOR",-0.519228614563243,-0.39535734250418,-0.443688966073052
"224","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",32,"mTOR",-1.26706546790908,-1.03223605131854,-1.15148412718755
"225","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",33,"mTOR",-1.91009013032916,-1.69120021643112,-1.80512802174674
"226","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",34,"AKT1",-0.262534020530203,-0.179272350766806,-0.219761083708281
"227","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",35,"AKT1",-0.732297677248816,-0.588435469851316,-0.6696618955715
"228","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",36,"AKT1",-0.0943175855487308,0.0203962142979997,-0.0312974388837407
"229","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",37,"AKT2",0.0972029965841093,0.208035736584424,0.162951355281294
"230","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",38,"AKT2",0.244047262284017,0.347718432895645,0.307791030648545
"231","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",39,"AKT2",0.0360647375353757,0.140814078138538,0.100608038123264
"232","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",40,"AKT3",-0.040520488726813,0.0633435698099101,0.0219552394701483
"233","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",41,"AKT3",0.0109917355097454,0.112221845161991,0.0713770150756421
"234","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",42,"AKT3",-0.033468477087027,0.142226132291122,0.048414696927819
"235","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",43,"PLK1",-1.90852782899855,-1.64005257565555,-1.77428044885998
"236","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",44,"PLK1",-1.81231934786501,-1.61337474111158,-1.70172589236777
"237","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",45,"PLK1",-1.73502634005847,-1.56997950096996,-1.6575202290494
"238","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",46,"PLK4",-0.96943210121941,-0.839151367710439,-0.892064736250514
"239","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",47,"PLK4",-1.32082187587833,-1.10696517095636,-1.20608779084707
"240","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",48,"PLK4",-1.52680731002246,-1.04991978125667,-1.28945563300278
"241","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",49,"EGFR",0.0705396131667216,0.198921331321717,0.132522835385618
"242","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",50,"EGFR",-0.152319180975947,-0.0308960670025009,-0.0801575650184774
"243","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",51,"EGFR",-0.085270688297352,0.0286487782612432,-0.0303124319492745
"244","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",52,"ERBB2",-0.141979785890909,-0.0326605843911554,-0.0794840670471414
"245","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",53,"ERBB2",-0.385854164625026,-0.267665811475608,-0.33761748211943
"246","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",54,"ERBB2",-0.267172244835934,-0.166607054986934,-0.21606127585327
"247","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",55,"ESR1",0.0127896594094435,0.122283996370321,0.0576765727837347
"248","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",56,"ESR1",-0.432071103069276,-0.35067086454722,-0.391110328814547
"249","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",57,"ESR1",-0.0465493630516479,0.0557313506267595,-0.00445763504105847
"250","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",58,"SMO",0.363485693266725,0.437295508169549,0.401194293433627
"251","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",59,"SMO",-0.0498938217445014,0.0587558380926804,-0.00494733544424265
"252","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",60,"SMO",-0.320873446151421,-0.168327642426055,-0.255567524099209
"253","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",61,"LEF1",-0.729405753275579,-0.535109253286988,-0.641000290376376
"254","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",62,"LEF1",0.159410218069934,0.250429692192104,0.215904424836018
"255","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",63,"LEF1",-0.438377995415198,-0.345191030175314,-0.395322847185971
"256","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",64,"APH1A",-0.00814361607840925,0.108410318132978,0.0560919595203707
"257","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",65,"APH1A",0.0693004299782034,0.133384886914701,0.103273482360187
"258","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",66,"APH1A",-0.614570955531752,-0.479049662538344,-0.556054811229464
"259","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",67,"ERBB3",-0.115918937398635,-0.00579193023353249,-0.0723578419100988
"260","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",68,"ERBB3",-0.348832532581825,-0.217467599532466,-0.291338642980007
"261","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",69,"ERBB3",0.0430823263770053,0.154331073790318,0.109121157161189
"262","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",70,"ERBB4",-0.14503494319372,-0.0023653898645255,-0.081735779922
"263","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",71,"ERBB4",-0.513994165815803,-0.383957863059896,-0.448771468437723
"264","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",72,"ERBB4",0.0771391617476064,0.208124286868078,0.143379449653653
"265","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",73,"MET",-0.547856207719112,-0.415452439763419,-0.488593510958403
"266","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",74,"MET",0.114307255789051,0.188643042005927,0.151144143121658
"267","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",75,"MET",-1.00438928354754,-0.873250621276103,-0.944941538375455
"268","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",76,"FLT1",0.0663169193796905,0.136906159710107,0.103328874775896
"269","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",77,"FLT1",0.0751889324526346,0.180728299709813,0.119593719932082
"270","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",78,"FLT1",-0.178976841006238,-0.0819210763910073,-0.132744121264832
"271","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",79,"KDR",0.0620939082371333,0.145471397512768,0.104851129867225
"272","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",80,"KDR",-0.279047644722017,-0.145820053089135,-0.206363836121339
"273","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",81,"KDR",-0.20269624844126,-0.0391024267850097,-0.112362109226643
"274","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",82,"PDGFRA",0.316080176335245,0.428621785239875,0.373160850740342
"275","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",83,"PDGFRA",-0.105054439744012,-0.036570758490581,-0.0687905613044753
"276","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",84,"PDGFRA",-0.136754298331874,0.0395765287146482,-0.0541105593116425
"277","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",85,"PDGFRB",-0.566233351598105,-0.438110770965755,-0.513893383617682
"278","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",86,"PDGFRB",-0.0366494184888635,0.0945898525502604,0.0216276176615924
"279","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",87,"PDGFRB",-0.00441575089689196,0.111201870189322,0.0508372172459132
"280","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",88,"ALK",-0.526268497381839,-0.412932028978387,-0.476159782423925
"281","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",89,"ALK",0.0958547351530091,0.200012546949261,0.160240374727432
"282","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",90,"ALK",-0.409615531119489,-0.288518237706599,-0.357134644731107
"283","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",91,"ROS1",-0.381065056557562,-0.30387061066474,-0.340935544314419
"284","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",92,"ROS1",-0.101518187317869,0.00759938002224703,-0.0550219625610146
"285","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",93,"ROS1",-0.0620540262955338,0.0566516753258794,-0.00177320026299467
"286","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",94,"RET",-0.143447398354411,-0.04544749072762,-0.0811746560514552
"287","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",95,"RET",0.0046831992121133,0.128722514192947,0.0562176406331999
"288","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",96,"RET",-0.55353988606896,-0.4456824659311,-0.503246497604072
"289","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",97,"FGFR1",-0.464339784777942,-0.354072369417586,-0.411129790147168
"290","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",98,"FGFR1",-0.383102144291827,-0.23388693143736,-0.308972884025804
"291","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",99,"FGFR1",-0.0311346026855336,0.100512360413293,0.029780463754998
"292","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",100,"FGFR2",-1.58630112767797,-1.42343396420582,-1.50823149323574
"293","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",101,"FGFR2",-0.89077602472479,-0.711557115231304,-0.790284854259189
"294","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",102,"FGFR2",-1.10932156487482,-0.899276111517786,-0.995429712539596
"295","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",103,"FGFR3",0.199291683237386,0.303821069837094,0.262001383154197
"296","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",104,"FGFR3",0.271498425014511,0.34598889577726,0.312070612651264
"297","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",105,"FGFR3",0.0543561136521541,0.153698570573993,0.112268298548715
"298","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",106,"PIK3R1",0.0979604396019032,0.214492032844278,0.165539297870704
"299","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",107,"PIK3R1",-0.995046996653536,-0.766415156610807,-0.879111212169532
"300","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",108,"PIK3R1",0.00800589398455285,0.133861986440812,0.0590169830120392
"301","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",109,"PDK1",-0.201912843266846,-0.111634358717735,-0.158458957041717
"302","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",110,"PDK1",-0.386794565354518,-0.243187388778241,-0.312002850987458
"303","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",111,"PDK1",-0.310175499534881,-0.195832270400861,-0.241642663279915
"304","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",112,"PGR",-0.135144318700207,-0.0483984967256512,-0.0894848778429976
"305","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",113,"PGR",0.213539759971323,0.305002866489356,0.250627689719822
"306","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",114,"PGR",0.091125021373661,0.18206506500766,0.126207825933276
"307","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",115,"AR",0.0901574118827397,0.158609753454051,0.125633945004114
"308","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",116,"AR",0.0382732809776991,0.153127243195197,0.105891563934812
"309","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",117,"AR",0.258793834409319,0.333590071330531,0.297545936359995
"310","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",118,"SRC",0.0305113565903925,0.115821889615132,0.0818596225340465
"311","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",119,"SRC",0.290052834785152,0.362781002723806,0.328048992621295
"312","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",120,"SRC",-0.613763995851334,-0.482134055561051,-0.546803160730228
"313","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",121,"ILK",-0.262698614282666,-0.170051181876084,-0.216053904788511
"314","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",122,"ILK",-0.0118042537040236,0.111453995275419,0.0480508383922487
"315","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",123,"ILK",-0.300150939918777,-0.199107754578821,-0.255478752584831
"316","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",124,"PTK2",-0.466440669696304,-0.283047454124323,-0.380074230632152
"317","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",125,"PTK2",0.113288195235213,0.255001572784408,0.187152388209034
"318","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",126,"PTK2",-0.28575020850097,-0.186394801016936,-0.22674856237982
"319","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",127,"KRAS",0.420627007860284,0.47876570563808,0.45323316056627
"320","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",128,"KRAS",0.102069394460762,0.242177376499291,0.186200727682214
"321","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",129,"KRAS",-0.0727083554259123,0.0565248799075577,-0.00893232022013984
"322","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",130,"NRAS",-0.394312294400254,-0.302102341607216,-0.341075994220175
"323","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",131,"NRAS",-0.584958794447344,-0.461885657669962,-0.513547746964406
"324","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",132,"NRAS",-0.0237547353532237,0.0819667481111397,0.0407092173518545
"325","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",133,"HRAS",-0.688910703372263,-0.590656394347888,-0.637347956369646
"326","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",134,"HRAS",-0.134101610821372,-0.0282457257895216,-0.092383566933642
"327","humi.models.NB$Builder","X0662_12141.csv",0.1,"exec_36",135,"HRAS",-0.210909408385531,-0.106425519301516,-0.16646634204845
